uuid,nomSociete,evaluation,capitalDetenu,nombreParts,commentaire,remuneration,clean_name
4794faad-da62-40f8-a76d-8e05539adeb8,VIVENDI,5500,,500.0,"Donation 
        [Données non publiées]
    ",Néant,VIVENDI
4794faad-da62-40f8-a76d-8e05539adeb8,SAINT GOBAIN,18042,,300.0,"Donation 
        [Données non publiées]
    ",Néant,SAINT GOBAIN
4794faad-da62-40f8-a76d-8e05539adeb8,SANOFI,29235,,350.0,"Donation 
        [Données non publiées]
    ",Néant,SANOFI
4794faad-da62-40f8-a76d-8e05539adeb8,SOCIETE GENERALE,7687,,275.0,"Donation 
        [Données non publiées]
    ",Néant,SOCIETE GENERALE
4794faad-da62-40f8-a76d-8e05539adeb8,AXA,11754,,500.0,"Donation 
        [Données non publiées]
    ",Néant,AXA
4794faad-da62-40f8-a76d-8e05539adeb8,AIR LIQUIDE,12360,,88.0,"Donation 
        [Données non publiées]
    ",Néant,AIR LIQUIDE
4794faad-da62-40f8-a76d-8e05539adeb8,TOTALENERGIES SE,30292,,700.0,"Donation 
        [Données non publiées]
    ",323 euros de coupons en janvier 2022,TOTALENERGIES
4794faad-da62-40f8-a76d-8e05539adeb8,DANONE,25753,,450.0,"Donation 
        [Données non publiées]
    ",Néant,DANONE
f73cac6e-3ec6-49cb-843d-df891cc89968,LVMH,6347,,16.0,Cours de l'action au 03/07/2020,"Dernier versement de dividende : 2,60€ / action le 07/07/2020",LVMH
f73cac6e-3ec6-49cb-843d-df891cc89968,Vivendi,323,,14.0,Cours de l'action au 03/07/2020,"Dernier versement de dividende : 0,60€ / action le 21/04/2020",VIVENDI
c3df7dd3-b3ff-4759-90df-2c0bc78a74b2,Orange,3752,,400.0,Dividendes perçus le 15 juin2021,200,ORANGE
c3df7dd3-b3ff-4759-90df-2c0bc78a74b2,Crédit agricole,1638,,80.0,Dividendes perçus le 4 mai 2021,"63,20",CREDIT AGRICOLE
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,credit agricole,578,,49.0,"
        [Données non publiées]
    ","36,80 €",CREDIT AGRICOLE
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,ENGIE,323,,28.0,"
        [Données non publiées]
    ","14,84€",ENGIE
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,Credit Agricole,1972,,167.0,"
        [Données non publiées]
    ","71,98",CREDIT AGRICOLE
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,Credit Agricole,1311,,111.0,"
        [Données non publiées]
    ","53,62",CREDIT AGRICOLE
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,ACCOR,3558,,113.0,"
        [Données non publiées]
    ",0,ACCOR
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,SANOFI,883,,10.0,"
        [Données non publiées]
    ","22,06",SANOFI
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,THALES,774,,9.0,"
        [Données non publiées]
    ","2,53",THALES
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,SCHNEIDER ELECTRIC,16717,,126.0,"
        [Données non publiées]
    ","224,92",SCHNEIDER ELECTRIC
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,SAINT GOBAIN,7386,,133.0,"
        [Données non publiées]
    ",0,SAINT GOBAIN
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,VIVENDI,3512,,124.0,"
        [Données non publiées]
    ","52,09",VIVENDI
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,BNP PARIBAS,1163,,22.0,"
        [Données non publiées]
    ",0,BNP PARIBAS
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,ORANGE,269,,28.0,"
        [Données non publiées]
    ","11,78",ORANGE
ffd0b9c9-d68b-4c75-ba4e-cb162168d149,ENGIE,1259,,109.0,"
        [Données non publiées]
    ",0,ENGIE
abaf70ed-cff2-4215-81a5-edb7cabc1e21,credit agricole,6936,0,515.0,,0,CREDIT AGRICOLE
abaf70ed-cff2-4215-81a5-edb7cabc1e21,ENGIE,18615,0,1270.0,,0,ENGIE
abaf70ed-cff2-4215-81a5-edb7cabc1e21,SOCIETE GENERALE,12587,0,530.0,,0,SOCIETE GENERALE
abaf70ed-cff2-4215-81a5-edb7cabc1e21,BNP PARIBAS,22021,0,391.0,,0,BNP PARIBAS
abaf70ed-cff2-4215-81a5-edb7cabc1e21,CREDIT AGRICOLE,39396,0,3000.0,,0,CREDIT AGRICOLE
abaf70ed-cff2-4215-81a5-edb7cabc1e21,LVMH,15544,0,20.0,,0,LVMH
abaf70ed-cff2-4215-81a5-edb7cabc1e21,ORANGE,9879,0,900.0,,0,ORANGE
abaf70ed-cff2-4215-81a5-edb7cabc1e21,SOCIETE GENERALE,10674,0,460.0,,0,SOCIETE GENERALE
abaf70ed-cff2-4215-81a5-edb7cabc1e21,TELEPERFORMANCE,6808,0,48.0,,0,TELEPERFORMANCE
ecf9e475-a18b-415a-be21-bf6162b06f82,Safran,14700,,178.0,,0,SAFRAN
ecf9e475-a18b-415a-be21-bf6162b06f82,Thales,53700,,790.0,,0,THALES
10d51872-e17c-40d9-8c64-eaaea8bb7614,Renault,7999,,234.0,,0,RENAULT
aa098e1f-a02a-4fb2-a925-b3f7a2ab0f6c,Airbus SE,6364,0,97.0,,0,AIRBUS
aa098e1f-a02a-4fb2-a925-b3f7a2ab0f6c,ENGIE,953,0,79.0,,0,ENGIE
aa098e1f-a02a-4fb2-a925-b3f7a2ab0f6c,Danone,5603,0,102.0,,214,DANONE
aa098e1f-a02a-4fb2-a925-b3f7a2ab0f6c,Orange,3859,0,402.0,,120,ORANGE
aa098e1f-a02a-4fb2-a925-b3f7a2ab0f6c,VEOLIA,3440,0,185.0,,92,VEOLIA
aa098e1f-a02a-4fb2-a925-b3f7a2ab0f6c,Air Liquide,32153,0,238.0,,402,AIR LIQUIDE
aa098e1f-a02a-4fb2-a925-b3f7a2ab0f6c,LVMH,22907,0,55.0,,154,LVMH
aa098e1f-a02a-4fb2-a925-b3f7a2ab0f6c,Vivendi,1770,0,72.0,,30,VIVENDI
19140875-1488-43e7-95a7-63d0b7212a19,CREDIT AGRICOLE,8443,,712.0,"BNP COMPTE TITRE
        [Données non publiées]
    ",0,CREDIT AGRICOLE
19140875-1488-43e7-95a7-63d0b7212a19,ORANGE,2875,,300.0,BNP COMPTE TITRES,0,ORANGE
19140875-1488-43e7-95a7-63d0b7212a19,SOCIETE GENERALE,10182,,404.0,"BNP COMPTE TITRES
        [Données non publiées]
    ",0,SOCIETE GENERALE
19140875-1488-43e7-95a7-63d0b7212a19,CARREFOUR,2390,,140.0,PEA CDN,0,CARREFOUR
19140875-1488-43e7-95a7-63d0b7212a19,ENGIE,10515,,900.0,"PEA CDN 
        [Données non publiées]
    ",0,ENGIE
19140875-1488-43e7-95a7-63d0b7212a19,AXA,2173,,100.0,COMPTE TITRE CDN,0,AXA
19140875-1488-43e7-95a7-63d0b7212a19,BNP PARIBAS,10820,,200.0,COMPTE TITRES CDN,0,BNP PARIBAS
19140875-1488-43e7-95a7-63d0b7212a19,RENAULT,7073,,200.0,COMPTE TITRE CDN,0,RENAULT
19140875-1488-43e7-95a7-63d0b7212a19,SAINT GOBAIN,11238,,200.0,COMPTE TITRES CDN,0,SAINT GOBAIN
90eee682-7c67-42f5-bc16-ed07f4960c75,Airbus SE,6364,0,97.0,,0,AIRBUS
90eee682-7c67-42f5-bc16-ed07f4960c75,ENGIE,953,0,79.0,,0,ENGIE
90eee682-7c67-42f5-bc16-ed07f4960c75,Danone,5603,0,102.0,,214,DANONE
90eee682-7c67-42f5-bc16-ed07f4960c75,Orange,3859,0,402.0,,120,ORANGE
90eee682-7c67-42f5-bc16-ed07f4960c75,VEOLIA,3440,0,185.0,,92,VEOLIA
90eee682-7c67-42f5-bc16-ed07f4960c75,Air Liquide,32153,0,238.0,,402,AIR LIQUIDE
90eee682-7c67-42f5-bc16-ed07f4960c75,LVMH,22907,0,55.0,,154,LVMH
90eee682-7c67-42f5-bc16-ed07f4960c75,Vivendi,1770,0,72.0,,30,VIVENDI
90eee682-7c67-42f5-bc16-ed07f4960c75,CREDIT AGRICOLE,7,2,2.0,"
        [Données non publiées]
    ",0,CREDIT AGRICOLE
42c7dec7-d9e3-4b59-bc14-08d62863ab85,MICHELIN,138,,4.0,,0,MICHELIN
c29ead4d-679e-41f4-bd1e-37787e7622c5,Saint Gobain,2506,,40.0,ligne du PEA,0,SAINT GOBAIN
c29ead4d-679e-41f4-bd1e-37787e7622c5,Air liquide,3014,,20.0,ligne du PEA,0,AIR LIQUIDE
c29ead4d-679e-41f4-bd1e-37787e7622c5,axa,3610,,150.0,ligne du PEA,0,AXA
c29ead4d-679e-41f4-bd1e-37787e7622c5,credit agricole,1817,,150.0,ligne du PEA,0,CREDIT AGRICOLE
c29ead4d-679e-41f4-bd1e-37787e7622c5,michelin,2236,,16.0,ligne du PEA,0,MICHELIN
c29ead4d-679e-41f4-bd1e-37787e7622c5,bouygues,1767,,50.0,ligne du PEA,0,BOUYGUES
c29ead4d-679e-41f4-bd1e-37787e7622c5,carrefour,6760,,400.0,ligne du PEA,0,CARREFOUR
c29ead4d-679e-41f4-bd1e-37787e7622c5,Engie,1203,,100.0,ligne du PEA,0,ENGIE
c29ead4d-679e-41f4-bd1e-37787e7622c5,Orange,3871,,400.0,ligne du PEA,0,ORANGE
698ac63b-6a2e-4c2f-81a5-723b416b5385,Accor,181,0,7.0,,0,ACCOR
698ac63b-6a2e-4c2f-81a5-723b416b5385,Airbus,1441,,20.0,,0,AIRBUS
698ac63b-6a2e-4c2f-81a5-723b416b5385,DANONE,1391,,25.0,,0,DANONE
698ac63b-6a2e-4c2f-81a5-723b416b5385,LVMH,5294,,13.0,,0,LVMH
698ac63b-6a2e-4c2f-81a5-723b416b5385,ORANGE,1842,,200.0,,0,ORANGE
698ac63b-6a2e-4c2f-81a5-723b416b5385,RENAULT,2607,,115.0,,0,RENAULT
698ac63b-6a2e-4c2f-81a5-723b416b5385,SAFRAN,1004,,10.0,,0,SAFRAN
698ac63b-6a2e-4c2f-81a5-723b416b5385,THALES,929,,14.0,,0,THALES
698ac63b-6a2e-4c2f-81a5-723b416b5385,VEOLIA,2019,,100.0,,0,VEOLIA
698ac63b-6a2e-4c2f-81a5-723b416b5385,VINCI,2403,,30.0,,0,VINCI
32cf3fc0-fb0a-43b5-9f27-7b9203ace4c3,CREDIT AGRICOLE,19978,,120.0,Néant,0,CREDIT AGRICOLE
96990322-f9e6-4fff-84ab-365a71275b68,AIR LIQUIDE,7273,,48.0,PEA,129.60,AIR LIQUIDE
96990322-f9e6-4fff-84ab-365a71275b68,AIRBUS,3866,0,35.0,PEA,0,AIRBUS
96990322-f9e6-4fff-84ab-365a71275b68,ALSTOM,963,,27.0,PEA,0,ALSTOM
96990322-f9e6-4fff-84ab-365a71275b68,BNP PARIBAS,2396,,46.0,PEA,0,BNP PARIBAS
96990322-f9e6-4fff-84ab-365a71275b68,DASSAULT SYSTEMES,15368,,320.0,PEA et COMPTE TITRES,44.80,DASSAULT SYSTEMES
96990322-f9e6-4fff-84ab-365a71275b68,MICHELIN,6899,,49.0,PEA,98,MICHELIN
96990322-f9e6-4fff-84ab-365a71275b68,ORANGE,157,,16.0,PTF Titres,9.80,ORANGE
83622e10-f2c1-4613-a55e-7997efbd8894,CREDIT AGRICOLE,1948,,1.0,Je ne connais pas le nombre exact de parts détenues.,27 30 EN 2023,CREDIT AGRICOLE
1bcb8a53-e970-4a43-8573-ca7a6a480057,credit agricole,91,0,60.0,,0,CREDIT AGRICOLE
fdc18f67-b9df-46dd-9856-010b60739d16,Air Liquide,2889,,18.0,,102.40€,AIR LIQUIDE
fdc18f67-b9df-46dd-9856-010b60739d16,Airbus,4335,,35.0,,98.17€,AIRBUS
fdc18f67-b9df-46dd-9856-010b60739d16,Vinci,4108,,39.0,,240.10,VINCI
fdc18f67-b9df-46dd-9856-010b60739d16,Credit Agricole,378,,252.0,,5,CREDIT AGRICOLE
ef080d77-f058-44a5-ab7a-f31bd46a426e,AXA,769,,36.0,PEA,PEA,AXA
ef080d77-f058-44a5-ab7a-f31bd46a426e,LVMH,62823,,95.0,PEA,PEA,LVMH
ef080d77-f058-44a5-ab7a-f31bd46a426e,THALES,6022,,70.0,PEA,PEA,THALES
ef080d77-f058-44a5-ab7a-f31bd46a426e,ALSTOM,85,,2.0,PEA,PEA,ALSTOM
ef080d77-f058-44a5-ab7a-f31bd46a426e,ARCELORMITTAL,930,,36.0,PEA,PEA,ARCELORMITTAL
ef080d77-f058-44a5-ab7a-f31bd46a426e,PERNOD RICARD,11980,,64.0,,PEA,PERNOD RICARD
ef080d77-f058-44a5-ab7a-f31bd46a426e,AXA,2138,,100.0,,PORTE FEUILLE D'ACTIONS,AXA
ef080d77-f058-44a5-ab7a-f31bd46a426e,VINCI,8999,,100.0,,PORTE FEUILLE D'ACTIONS,VINCI
7b4499ff-dbac-485f-bb91-9028be7b7ff3,Airbus SE,6364,0,97.0,,0,AIRBUS
7b4499ff-dbac-485f-bb91-9028be7b7ff3,ENGIE,953,0,79.0,,0,ENGIE
7b4499ff-dbac-485f-bb91-9028be7b7ff3,Danone,5603,0,102.0,,214,DANONE
7b4499ff-dbac-485f-bb91-9028be7b7ff3,Orange,3859,0,402.0,,120,ORANGE
7b4499ff-dbac-485f-bb91-9028be7b7ff3,VEOLIA,3440,0,185.0,,92,VEOLIA
7b4499ff-dbac-485f-bb91-9028be7b7ff3,Air Liquide,32153,0,238.0,,402,AIR LIQUIDE
7b4499ff-dbac-485f-bb91-9028be7b7ff3,LVMH,22907,0,55.0,,154,LVMH
7b4499ff-dbac-485f-bb91-9028be7b7ff3,Vivendi,1770,0,72.0,,30,VIVENDI
91d5d24a-b8b0-4009-b6b4-c745d8a642df,Société générale,2679,,200.0,,0,SOCIETE GENERALE
91d5d24a-b8b0-4009-b6b4-c745d8a642df,Airbus,2970,,45.0,,0,AIRBUS
91d5d24a-b8b0-4009-b6b4-c745d8a642df,Accor,2641,,120.0,,0,ACCOR
9d50fb4e-664b-4303-b7b9-e6dff5bb63ee,SOCIETE GENERALE,157111,,6720.0,"
        [Données non publiées]
    ",6179,SOCIETE GENERALE
a8e34697-eb5b-4add-a13a-edec05f42501,Credit agricole,-492,,59.0,,"28,50€",CREDIT AGRICOLE
562e9b94-7426-4a6c-8f7b-fcd9b106295a,Société Générale,414549,100,1.0,"compte titre valorisé à la date du 18/12/2020 
        [Données non publiées]
    ",6367,SOCIETE GENERALE
07859b62-1913-49df-b06a-45b420bd6d5d,Orange,53157,,1526.0,,"605,21",ORANGE
1febd73f-1d66-451e-9076-5bfcbf45cabd,Air liquide,8407,,60.0,,0,AIR LIQUIDE
1febd73f-1d66-451e-9076-5bfcbf45cabd,BNP PARIBAS,533,,10.0,,0,BNP PARIBAS
1febd73f-1d66-451e-9076-5bfcbf45cabd,Crédit Agricole,128,,10.0,,0,CREDIT AGRICOLE
1febd73f-1d66-451e-9076-5bfcbf45cabd,Schneider électric,14898,,112.0,,0,SCHNEIDER ELECTRIC
1febd73f-1d66-451e-9076-5bfcbf45cabd,VINCI,6580,,72.0,,0,VINCI
1febd73f-1d66-451e-9076-5bfcbf45cabd,vivendi,9396,,324.0,,0,VIVENDI
45afa35d-524c-47b7-b752-62793be24801,ORANGE,176,0,13.0,moins-value,0 €,ORANGE
73a9595a-8031-4c0c-80c6-47119fabc18c,Vivendi,250,,10.0,,10 € / an,VIVENDI
bdf48a2b-02de-4175-b5e5-1d84400ff290,Saint Gobain,4189,,124.0,,115 € annuel,SAINT GOBAIN
bdf48a2b-02de-4175-b5e5-1d84400ff290,Vivendi,15846,,657.0,actions,229 € annuel,VIVENDI
bdf48a2b-02de-4175-b5e5-1d84400ff290,Orange,5325,,487.0,,102 € annuel,ORANGE
8b37cb8a-ea23-4daa-8dc4-e13a80b9790a,Airbus,12769,0,90.0,,350€ Dividende 2024,AIRBUS
4c582520-e883-419e-a56c-6cd18d929a78,CREDIT AGRICOLE,1227,0,1227.0,,1,CREDIT AGRICOLE
1ab106a3-0065-41da-9d77-5946ae1393a6,SANOFI,19201,,219.0,,0,SANOFI
1ab106a3-0065-41da-9d77-5946ae1393a6,VINCI,15612,,178.0,,0,VINCI
1ab106a3-0065-41da-9d77-5946ae1393a6,Air Liquide,17681,,118.0,,0,AIR LIQUIDE
1ab106a3-0065-41da-9d77-5946ae1393a6,AXA,8969,,353.0,,0,AXA
1ab106a3-0065-41da-9d77-5946ae1393a6,ORANGE,8622,,835.0,,0,ORANGE
1ab106a3-0065-41da-9d77-5946ae1393a6,BOUYGUES,2435,,80.0,,0,BOUYGUES
1ab106a3-0065-41da-9d77-5946ae1393a6,AIRBUS,1068,,10.0,,0,AIRBUS
1ab106a3-0065-41da-9d77-5946ae1393a6,BNP Paribas,4414,,75.0,,0,BNP PARIBAS
1ab106a3-0065-41da-9d77-5946ae1393a6,CREDIT AGRICOLE,1947,,160.0,,0,CREDIT AGRICOLE
1ab106a3-0065-41da-9d77-5946ae1393a6,ENGIE,4040,,312.0,,0,ENGIE
1ab106a3-0065-41da-9d77-5946ae1393a6,RENAULT,1164,,40.0,,0,RENAULT
1ab106a3-0065-41da-9d77-5946ae1393a6,SAINT GOBAIN,1181,,20.0,,0,SAINT GOBAIN
1ab106a3-0065-41da-9d77-5946ae1393a6,SOCIETE GENERALE,3348,,115.0,,0,SOCIETE GENERALE
9c2a555e-caea-47d2-9316-d98d53a75b13,Crédit Agricole,0,0,52.0,"
        [Données non publiées]
    ","
        [Données non publiées]
    ",CREDIT AGRICOLE
bc4be396-f2b0-4b2e-8510-b6dd71605519,Renault SA,394,0,17.0,"cours au 5/08/20 détenu à travers le PEE détenu par 
        [Données non publiées]
    ",0,RENAULT
086f3d8b-cde5-414b-8d4b-1eb2f54dcb19,Crédit agricole,33,1,20.0,"PEA 
        [Données non publiées]
    ",O,CREDIT AGRICOLE
461ec2ee-58dd-48ef-9bb9-321e86a225fc,AXA,104319,,3022.0,,0,AXA
1dc44189-1185-4eb7-9892-85e552fa271e,AXA,752236,0,40205.0,,Dividendes perçus en 2019 pour 44.047€ avant PFU.,AXA
eb152ea3-0e55-4384-947b-4ba4cf9cad85,LVMH,3200480,0,7712.0,il s'agit de 7712 actions gratuites LVMH détenues au 30/06/2020,42 990 € / dividendes bruts 2019,LVMH
1cd96cdb-0307-4329-bff9-1703f8b3dd8a,Crédit Agricole,0,0,52.0,"
        [Données non publiées]
    ","Voir relevé de PEA du Crédit Agricole 
        [Données non publiées]
    ",CREDIT AGRICOLE
78833489-6a1c-4fba-b4d5-e4c5869427ed,CREDIT AGRICOLE,127,,14.0,,0,CREDIT AGRICOLE
78833489-6a1c-4fba-b4d5-e4c5869427ed,ENGIE,89,,8.0,,0,ENGIE
78833489-6a1c-4fba-b4d5-e4c5869427ed,ORANGE,110,,10.0,,2,ORANGE
06aad3cf-e488-4cf7-83f5-24857c62323d,Alstom,548,,32.0,Valorisation au 4.8.2024,néant,ALSTOM
06aad3cf-e488-4cf7-83f5-24857c62323d,Bouygues SA,356728,0,11808.0,Valorisation au 4.8.2024,Néant,BOUYGUES
32dac745-6a18-4ea3-a965-9c4321dc4c1b,bouygues,1664,,50.0,PEA,0,BOUYGUES
32dac745-6a18-4ea3-a965-9c4321dc4c1b,engie,556,,48.0,PEA,0,ENGIE
156107a2-9935-40f6-b863-70f749e27268,Orange,108,,9.0,9 actions orange,0,ORANGE
df1f9b34-e87e-422a-a9b3-dc609ac46b18,Crédit agricole,20,,20.0,"
        [Données non publiées]
    ",0,CREDIT AGRICOLE
df1f9b34-e87e-422a-a9b3-dc609ac46b18,Crédit agricole,3198,,3086.0,"
        [Données non publiées]
    ",0,CREDIT AGRICOLE
86d6ce89-9f13-460c-a0dd-c31e0893b9fa,crédit agricole,5269,,3513.0,Parts sociales détenues en qualité de sociétaire de la banque mutualiste,"75 euros (1,5 %)",CREDIT AGRICOLE
dc24be25-7c58-4fd0-9016-069da7780005,BNP PARIBAS,2823,,45.0,,207,BNP PARIBAS
dc24be25-7c58-4fd0-9016-069da7780005,SANOFI,1386,,15.0,,56,SANOFI
dc24be25-7c58-4fd0-9016-069da7780005,CARREFOUR,1598,,113.0,,98,CARREFOUR
dc24be25-7c58-4fd0-9016-069da7780005,SAINT GOBAIN,2213,,40.0,,84,SAINT GOBAIN
b415240e-4f79-4c6d-ac0a-8e9cf7394177,air liquide,5335,,34.0,"
        [Données non publiées]
    ",aucune,AIR LIQUIDE
b415240e-4f79-4c6d-ac0a-8e9cf7394177,Airbus,4643,,30.0,"
        [Données non publiées]
    ",aucune,AIRBUS
b415240e-4f79-4c6d-ac0a-8e9cf7394177,Kering,2859,,12.0,"
        [Données non publiées]
    ",aucune,KERING
b415240e-4f79-4c6d-ac0a-8e9cf7394177,LVMH,3813,,6.0,"
        [Données non publiées]
    ",aucune,LVMH
b415240e-4f79-4c6d-ac0a-8e9cf7394177,Michelin,3180,,100.0,"
        [Données non publiées]
    ",aucune,MICHELIN
e177394a-c92b-4333-81de-336b031c0a4d,AIRBUS,17006,0,149.0,"
        [Données non publiées]
    ",NS,AIRBUS
e177394a-c92b-4333-81de-336b031c0a4d,CAPGEMINI,8467,0,48.0,"
        [Données non publiées]
    ",NS,CAPGEMINI
e177394a-c92b-4333-81de-336b031c0a4d,CREDIT AGRICOLE,8571,0,727.0,"
        [Données non publiées]
    ",NS,CREDIT AGRICOLE
e177394a-c92b-4333-81de-336b031c0a4d,SANOFI,3387,0,39.0,"
        [Données non publiées]
    ",NS,SANOFI
e177394a-c92b-4333-81de-336b031c0a4d,STMICROELECTRONICS,6574,0,200.0,"
        [Données non publiées]
    ",NS,STMICROELECTRONICS
e177394a-c92b-4333-81de-336b031c0a4d,TELEPERFORMANCE,4937,0,14.0,"
        [Données non publiées]
    ",NS,TELEPERFORMANCE
e177394a-c92b-4333-81de-336b031c0a4d,TOTALENERGIES SE,6333,0,173.0,"
        [Données non publiées]
    ",NS,TOTALENERGIES
0d5319fb-75b4-48db-b05f-d7cefc3d69ef,accor,1713,,55.0,,57€ dividende annuel,ACCOR
0d5319fb-75b4-48db-b05f-d7cefc3d69ef,bouygues,1736,,50.0,,0,BOUYGUES
0d5319fb-75b4-48db-b05f-d7cefc3d69ef,engie,3407,,275.0,,131€ dividende annuel,ENGIE
0d5319fb-75b4-48db-b05f-d7cefc3d69ef,orange,1630,,160.0,,112€ dividende annuel,ORANGE
637e78e3-ff1c-45d8-b00c-f6f1ca53aebe,Air Liquide,25094,,157.0,"
        [Données non publiées]
    ",0,AIR LIQUIDE
637e78e3-ff1c-45d8-b00c-f6f1ca53aebe,ENGIE,494,,34.0,"
        [Données non publiées]
    ",0,ENGIE
281e55f7-f56c-4c8a-b20e-9f4c09bd8c2b,Air Liquide,25094,,157.0,"
        [Données non publiées]
    ",0,AIR LIQUIDE
281e55f7-f56c-4c8a-b20e-9f4c09bd8c2b,ENGIE,494,,34.0,"
        [Données non publiées]
    ",0,ENGIE
42a8497f-8fef-40c3-a097-dd8aa20e1ba3,Carrefour,378,,25.0,,0,CARREFOUR
6ce9c54b-1fdc-41e5-a52c-984958ed39c8,CREDIT AGRICOLE,1227,0,1227.0,,1,CREDIT AGRICOLE
d1548427-4b72-4406-ae1c-ae105d5d6605,ENGIE,228,,13.0,,0,ENGIE
67333017-c96e-4c5c-8c66-da6473ecc3ee,Airbus,12657,0,97.0,0,160,AIRBUS
fcabbb66-d9f2-42ea-8c83-f698c8a05ebe,AIR LIQUIDE,48264,,291.0,,691,AIR LIQUIDE
fcabbb66-d9f2-42ea-8c83-f698c8a05ebe,LVMH,43200,,53.0,,420,LVMH
fcabbb66-d9f2-42ea-8c83-f698c8a05ebe,DANONE,4090,,76.0,,103,DANONE
fcabbb66-d9f2-42ea-8c83-f698c8a05ebe,VIVENDI,1094,,111.0,,20,VIVENDI
fcabbb66-d9f2-42ea-8c83-f698c8a05ebe,SANOFI,3745,,42.0,,140,SANOFI
fcabbb66-d9f2-42ea-8c83-f698c8a05ebe,SCHNEIDER ELECTRIC,12855,,83.0,,240,SCHNEIDER ELECTRIC
fcabbb66-d9f2-42ea-8c83-f698c8a05ebe,SOCIETE GENERALE,2396,,89.0,,146,SOCIETE GENERALE
fcabbb66-d9f2-42ea-8c83-f698c8a05ebe,Hermes international,3471,,2.0,,5,HERMES INTERNATIONAL
fcabbb66-d9f2-42ea-8c83-f698c8a05ebe,Thales,2556,,20.0,,5,THALES
fcabbb66-d9f2-42ea-8c83-f698c8a05ebe,Orange,5652,,526.0,,0,ORANGE
a5c84f44-dc9f-449c-a3d7-800651f3fa2d,CAPGEMINI,13500,,71.0,,138,CAPGEMINI
a5c84f44-dc9f-449c-a3d7-800651f3fa2d,Vinci,10120,,113.0,,230,VINCI
a5c84f44-dc9f-449c-a3d7-800651f3fa2d,Axa,9270,,390.0,,557,AXA
a5c84f44-dc9f-449c-a3d7-800651f3fa2d,Totalenergies,7676,,203.0,,400,TOTALENERGIES
a5c84f44-dc9f-449c-a3d7-800651f3fa2d,Veolia,4693,,171.0,,119,VEOLIA
a5c84f44-dc9f-449c-a3d7-800651f3fa2d,Accor,1300,,45.0,,100,ACCOR
a5c84f44-dc9f-449c-a3d7-800651f3fa2d,Airbus,1147,,10.0,,0,AIRBUS
a5c84f44-dc9f-449c-a3d7-800651f3fa2d,Renault,470,,14.0,,0,RENAULT
48b61bc2-c98a-4530-bc49-9416e4e61f3a,AIR LIQUIDE,44034,,328.0,COMPTE TITRE GERE PAR LA BANQUE PICTET,0,AIR LIQUIDE
48b61bc2-c98a-4530-bc49-9416e4e61f3a,HERMES INTERNATIONAL,87960,,100.0,COMPTE TITRE GERE PAR LA BANQUE PICTET,0,HERMES INTERNATIONAL
48b61bc2-c98a-4530-bc49-9416e4e61f3a,LOREAL,87335,,280.0,COMPTE TITRE GERE PAR LA BANQUE PICTET,0,LOREAL
48b61bc2-c98a-4530-bc49-9416e4e61f3a,LVMH,81744,,160.0,COMPTE TITRE GERE PAR LA BANQUE PICTET,0,LVMH
6c01fa89-d4f6-4e8b-8f12-a5a34d5edd36,Air liquide,6354,0,45.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. dividende au 12/05/2020,"121,50",AIR LIQUIDE
6c01fa89-d4f6-4e8b-8f12-a5a34d5edd36,Alstom,4535,0,100.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. Pas de dividende versé en 2019 et 2020 (au 15/09/2020),?,ALSTOM
6c01fa89-d4f6-4e8b-8f12-a5a34d5edd36,Axa,4648,0,270.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. Dividende au 08/07/2020,"197,10",AXA
6c01fa89-d4f6-4e8b-8f12-a5a34d5edd36,Bouygues,3992,0,125.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. dividende au 10/09/2020,"212,50",BOUYGUES
6c01fa89-d4f6-4e8b-8f12-a5a34d5edd36,Carrefour,3867,0,275.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. dividende au 26/06/2020,"63,25",CARREFOUR
6c01fa89-d4f6-4e8b-8f12-a5a34d5edd36,Danone,4030,0,70.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. Dividende au 15/07/2020,147,DANONE
6c01fa89-d4f6-4e8b-8f12-a5a34d5edd36,Orange,4278,0,450.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. Dividende au 03/06/2020,90,ORANGE
6c01fa89-d4f6-4e8b-8f12-a5a34d5edd36,Saint-Gobain,4004,0,110.0,Valeur détenue dans le cadre d'un PEA en mandat de gestion. dividende au 11/06/2019,"146,30",SAINT GOBAIN
