uuid,nomSociete,evaluation,capitalDetenu,nombreParts,commentaire,remuneration,clean_name,GICS Sector,GICS Sub-Industry
392756b2-62de-4f90-b133-e80e12dfc8c8,PERNOD RICARD,1189,,11.0,"
        [Données non publiées]
    ",50,PERNOD RICARD,,
392756b2-62de-4f90-b133-e80e12dfc8c8,PROSUS ACT,3733,,98.0,"
        [Données non publiées]
    ",461,PROSUS ACT,,
392756b2-62de-4f90-b133-e80e12dfc8c8,SARTORIUS STEDIM BIOTECH,1842,,10.0,"
        [Données non publiées]
    ",14,SARTORIUS STEDIM BIOTECH,,
392756b2-62de-4f90-b133-e80e12dfc8c8,SCHNEIDER ELECTRIC,4309,,18.0,"
        [Données non publiées]
    ",67,SCHNEIDER ELECTRIC,,
392756b2-62de-4f90-b133-e80e12dfc8c8,SOCIETE GENERALE,1948,,82.0,"
        [Données non publiées]
    ",139,SOCIETE GENERALE,,
392756b2-62de-4f90-b133-e80e12dfc8c8,STELLANTIS,3201,,164.0,"
        [Données non publiées]
    ",220,STELLANTIS,,
392756b2-62de-4f90-b133-e80e12dfc8c8,STMICROELECTRONICS ACT,983,,41.0,"
        [Données non publiées]
    ",13,STMICROELECTRONICS ACT,,
392756b2-62de-4f90-b133-e80e12dfc8c8,THALES,4125,,30.0,"
        [Données non publiées]
    ",102,THALES,,
392756b2-62de-4f90-b133-e80e12dfc8c8,TOTALENERGIES,5154,,98.0,"
        [Données non publiées]
    ",334,TOTALENERGIES,,
392756b2-62de-4f90-b133-e80e12dfc8c8,UNIVERSAL MUSIC,3150,,129.0,"
        [Données non publiées]
    ",66,UNIVERSAL MUSIC,,
392756b2-62de-4f90-b133-e80e12dfc8c8,AMADEUS IT GROUP,1719,,26.0,"
        [Données non publiées]
    ",16,AMADEUS IT GROUP,,
392756b2-62de-4f90-b133-e80e12dfc8c8,BANCO SANTANDER,3998,,1096.0,"
        [Données non publiées]
    ",125,BANCO SANTANDER,,
392756b2-62de-4f90-b133-e80e12dfc8c8,INDITEX,5325,,137.0,"
        [Données non publiées]
    ",164,INDITEX,,
392756b2-62de-4f90-b133-e80e12dfc8c8,SAP ACT,4000,,25.0,"
        [Données non publiées]
    ",51,SAP ACT,,
392756b2-62de-4f90-b133-e80e12dfc8c8,SIEMENS HEALTHINEERS,2639,,14.0,"
        [Données non publiées]
    ",73,SIEMENS HEALTHINEERS,,
392756b2-62de-4f90-b133-e80e12dfc8c8,AIR LIQUIDE,4329,,28.0,"
        [Données non publiées]
    ",81,AIR LIQUIDE,,
392756b2-62de-4f90-b133-e80e12dfc8c8,AMADEUS IT GROUP,2838,,42.0,"
        [Données non publiées]
    ",52,AMADEUS IT GROUP,,
392756b2-62de-4f90-b133-e80e12dfc8c8,ALLIANZ,2663,,9.0,"
        [Données non publiées]
    ",124,ALLIANZ,,
392756b2-62de-4f90-b133-e80e12dfc8c8,ASSA ABLOY,2256,,79.0,"
        [Données non publiées]
    ",462,ASSA ABLOY,,
392756b2-62de-4f90-b133-e80e12dfc8c8,BANCO SANTANDER,4818,,1096.0,"
        [Données non publiées]
    ",215,BANCO SANTANDER,,
392756b2-62de-4f90-b133-e80e12dfc8c8,INDITEX,6800,,137.0,"
        [Données non publiées]
    ",211,INDITEX,,
392756b2-62de-4f90-b133-e80e12dfc8c8,L'OREAL,1687,,5.0,"
        [Données non publiées]
    ",34,L OREAL,,
392756b2-62de-4f90-b133-e80e12dfc8c8,SANOFI,1583,,17.0,"
        [Données non publiées]
    ",65,SANOFI,,
392756b2-62de-4f90-b133-e80e12dfc8c8,SAP ACT,5907,,25.0,"
        [Données non publiées]
    ",56,SAP ACT,,
392756b2-62de-4f90-b133-e80e12dfc8c8,SIEMENS HEALTHINEERS,3891,,76.0,"
        [Données non publiées]
    ",72,SIEMENS HEALTHINEERS,,
392756b2-62de-4f90-b133-e80e12dfc8c8,VEOLIA ENVIRONNEMENT,3167,,118.0,"
        [Données non publiées]
    ",165,VEOLIA ENVIRONNEMENT,,
392756b2-62de-4f90-b133-e80e12dfc8c8,WOLTERS KUWER,2232,,14.0,"
        [Données non publiées]
    ",32,WOLTERS KUWER,,
9b665054-c136-4d4e-b20a-abbc93458d77,ENGIE,778,,8.0,performance négative,0,ENGIE,,
4f2807f5-faca-4394-9b8c-59f0434a4e01,SARL Editions Mordicus,1112,73,1112.0,Valeur des parts = 1 €,0,SARL EDITIONS MORDICUS,,
4f2807f5-faca-4394-9b8c-59f0434a4e01,Les Piliers du Sud SA,1000,0,4.0,250 € l'action. 4 actions détenues,0,LES PILIERS DU SUD,,
4f2807f5-faca-4394-9b8c-59f0434a4e01,ROCPLAST,483,33,33.0,,0,ROCPLAST,,
d761dfe9-ce99-492f-be8e-a1459f2a8eec,SARL SIMONET Père et Fils,0,,0.0,"
        [Données non publiées]
    ",aucune,SARL SIMONET PERE ET FILS,,
d6319c8c-fca4-42e7-90c2-4d380eb1499c,SASU ROLLON,362000,100,100.0,,0,SASU ROLLON,,
cbaff4da-867c-47e6-bddf-d064b063e4b8,SCMDaubet Garcia Barrouilhet,1000,33,10.0,,0,SCMDAUBET GARCIA BARROUILHET,,
58a135a4-5d79-4a6c-a5b2-6bd65ebbd3f2,FMI,1,99,1.0,,NÉANT,FMI,,
d950a828-d7ac-4afa-8f7c-0b99f557db8d,engie,1303,,101.0,,0,ENGIE,,
d950a828-d7ac-4afa-8f7c-0b99f557db8d,Safran,10549,,99.0,,0,SAFRAN,,
d950a828-d7ac-4afa-8f7c-0b99f557db8d,solocal group,4,,4.0,,0,SOLOCAL GROUP,,
d950a828-d7ac-4afa-8f7c-0b99f557db8d,orange,902,,96.0,,0,ORANGE,,
d950a828-d7ac-4afa-8f7c-0b99f557db8d,bnpp,4623,,8.0,,0,BNPP,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Air liquide,8361,,52.0,,/,AIR LIQUIDE,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,SANOFI,3681,,40.0,,/,SANOFI,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Schneider electric,4502,,20.0,,/,SCHNEIDER ELECTRIC,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Vivendi,7450,,745.0,,/,VIVENDI,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Christian Dior,5204,,8.0,,/,CHRISTIAN DIOR,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Engie,2115,,150.0,,/,ENGIE,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Alstom regroupt,3220,,202.0,,/,ALSTOM REGROUPT,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Arkema,1632,,20.0,,/,ARKEMA,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Cm-am DYNAMIQUE EUROPE,56,,1.0,,/,CM AM DYNAMIQUE EUROPE,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Partouche groupe regroupe,3790,,200.0,,/,PARTOUCHE GROUPE REGROUPE,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Biomerieux,2739,,30.0,,/,BIOMERIEUX,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Euroapi,2,,1.0,,/,EUROAPI,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Airbus,4878,,37.0,,/,AIRBUS,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,Universal music group,5619,,202.0,,Pour le total : 816,UNIVERSAL MUSIC GROUP,,
4d7232b0-5690-4ef4-a9c9-acbc447cd0aa,PIERRE ET VACANCES,269,,200.0,,/,PIERRE ET VACANCES,,
5f676fb0-cd43-4545-8411-339579eb11a5,Mobiliser Décider Stratégie et communication,10762,100,500.0,,Dividendes bruts 42 857€ en 2020,MOBILISER DECIDER STRATEGIE ET COMMUNICATION,,
18f4f9fc-d7bc-43f9-aca3-287b10736993,SAS LES EMBRUNS DU LAGON,11700,60,60.0,"
        [Données non publiées]
    ",0,SAS LES EMBRUNS DU LAGON,,
18f4f9fc-d7bc-43f9-aca3-287b10736993,SAS TERRITORIA OI,0,70,70.0,"
        [Données non publiées]
    ",17000,SAS TERRITORIA OI,,
e3d4801a-664f-4710-aa44-eb81c11de893,SAS Innovation Management Partner,5500,55,550.0,,0,SAS INNOVATION MANAGEMENT PARTNER,,
b8b9a4bd-332d-4520-9c16-eacada1c00b3,banque populaire,736,,0.0,la rémunération perçue est celle de 2019,46,BANQUE POPULAIRE,,
865db57e-69b9-4fb0-b9ac-c078e99dd03a,Cigair Distribution,93000,30,30.0,Pas de dividendes distribués à ce jour,0,CIGAIR DISTRIBUTION,,
3cdb213a-6bfb-46ca-94c7-5ca2aa034c77,Bred,9000,,853.0,,Pour l'instant aucune. Mais le taux d'intérêt est de 4%.,BRED,,
a4b40182-68a5-488d-8973-4d6104849289,SASP Saint-Quentin Basket Ball,500,,1.0,,0,SASP SAINT QUENTIN BASKET BALL,,
5afc58d6-571f-40ca-9c44-2c49a5930596,SARL la graniterie du Fenua,30000,50,50.0,,10000 euros net annuel 201820000 euros net annuel 2022,SARL LA GRANITERIE DU FENUA,,
45d7e09d-6f01-4b03-baa4-eb8ed7fb030f,SAS Golden'age,100000,5,0.0,Nombre de parts détenu inconnu,0,SAS GOLDEN AGE,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,CE Actions reseau,1539,,662.0,,0,CE ACTIONS RESEAU,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,CE OPC RESEAU,9942,,0.0,,0,CE OPC RESEAU,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,SCPI IMMO PLACEMENT,0,,20.0,ANNEE 2019,1426,SCPI IMMO PLACEMENT,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,ALSTOM,255,,6.0,,0,ALSTOM,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,AXA,1309,,83.0,,0,AXA,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,CARREFOUR,819,,60.0,,0,CARREFOUR,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,DANONE,220,,4.0,,0,DANONE,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,LVMH,1997,,5.0,,0,LVMH,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,STE GLE,249,,22.0,,0,STE GLE,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,TOTAL,642,,22.0,,0,TOTAL,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,VINCI,9583,,134.0,,0,VINCI,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,STE GLE PARTS DE FCP,3373,,47.0,31.12.2019,0,STE GLE PARTS DE FCP,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,ACTIONS EUROLIST,75994,,0.0,31.12.2019,0,ACTIONS EUROLIST,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,ST MICRO,791,,33.0,31.12.2019,0,ST MICRO,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,PUMA,683,,10.0,31.12.2019,0,PUMA,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,ENGIE,1716,,156.0,30.06.2020,0,ENGIE,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,CREDIT AGRICOLE,876,,104.0,30.06.202,0,CREDIT AGRICOLE,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,SICAV DU LCL,13917,,271.0,,0,SICAV DU LCL,,
b1c626b1-184d-4d06-b5ea-faf5d51b1a34,LCL ACTION EURO,24715,,177.0,,0,LCL ACTION EURO,,
8b913459-72fc-4313-b162-d296fc9d3e78,SARL HARDY,50000,5,5.0,,929,SARL HARDY,,
0ac4987e-c53b-4a96-8d0b-b244687f8310,FIP SUMINA CORSE,8000,,200.0,,0,FIP SUMINA CORSE,,
ee2fb352-7acf-497a-a920-34aeb9f43b25,open !,15053,1,14.0,,aucune,OPEN,,
eb7d8de5-d3db-472e-a6b0-af2cd5591ffe,SAS JFC Conseil,1000,100,100.0,,0,SAS JFC CONSEIL,,
36a0305e-374c-4d77-b34c-8dfa570b01f1,Presse Entreprises Formation et Conseil,8000,100,32.0,,0,PRESSE ENTREPRISES FORMATION ET CONSEIL,,
a08caa34-fbe2-4cc9-a07e-d7c6e0149b3f,SLE FINISTERE NORD,18460,,906.0,,228€/net/annuel/2016,SLE FINISTERE NORD,,
e5e8b3e4-18d4-4730-952e-a333be5baec7,SAS BT Consulting Performance,1000,100,100.0,,0,SAS BT CONSULTING PERFORMANCE,,
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,ADIDA PARTNERS,4630,16,800.0,,0,ADIDA PARTNERS,,
a7cfd45a-bdb1-43e9-8132-61406d2a47c0,GETLINK SE,341,,26.0,,0,GETLINK,,
d8e51410-28f2-4975-9a67-562c832e53f0,SFB SAS,100000,40,22140.0,,Dividendes nets perçus au titre de l'année 2020 : 27675 euros.,SFB,,
d8e51410-28f2-4975-9a67-562c832e53f0,VEOLIA SA,41820,,1500.0,actions détenues dans le cadre d'un PEA,Dividendes perçus 2020 : 750 euros,VEOLIA,,
d8e51410-28f2-4975-9a67-562c832e53f0,AXA SA,22805,,1000.0,actions détenues dans le cadre d'un PEA,Dividendes perçus 2020 : 365 euros,AXA,,
d8e51410-28f2-4975-9a67-562c832e53f0,CAP GEMINI,37020,,200.0,actions détenues dans le cadre du PEA,"Dividendes perçus 2020 : 270,00 euros",CAP GEMINI,,
d8e51410-28f2-4975-9a67-562c832e53f0,FDJ,5772,,128.0,actions détenues dans le cadre d'un PEA,Dividendes perçus 2020 : 52.65 euros,FDJ,,
d8e51410-28f2-4975-9a67-562c832e53f0,CREDIT AGRICOLE SA,6272,,535.0,actions détenues dans le cadre d'un PEA,0,CREDIT AGRICOLE,,
92de272e-462a-4ed9-8c8f-2d1bc5fd429b,Accenture,7509,,37.0,"Actions détenues dans le cadre d'un plan d'achat d'actions de mon employeur, Accenture","Dividendes perçus en 2019 : 16,7 US$",ACCENTURE,Information Technology,IT Consulting & Other Services
92de272e-462a-4ed9-8c8f-2d1bc5fd429b,Renault,603,,25.0,Actions détenues sur un compte-titre,"Aucune, détenues depuis avril 2020",RENAULT,,
92de272e-462a-4ed9-8c8f-2d1bc5fd429b,Airbus,357,,5.0,Actions détenues sur un compte-titre,"Aucune, détenues depuis avril 2020",AIRBUS,,
92de272e-462a-4ed9-8c8f-2d1bc5fd429b,Unibail-Rodamco-Westfield,202,,5.0,Actions détenues sur un compte-titre,"Aucune, détenues depuis avril 2020",UNIBAIL RODAMCO WESTFIELD,,
8cc53c55-3790-48fa-b933-e8bb403c25cc,SCI,5162,25,100.0,"
        [Données non publiées]
    ",2678E de rémunération pour l'année 2023,SCI,,
c0dd9d3b-f213-4f96-9f3f-d5af75e65196,SARL ROULLE OLIVEIRA,220000,50,50.0,pour l'année 2022,48000,SARL ROULLE OLIVEIRA,,
c0dd9d3b-f213-4f96-9f3f-d5af75e65196,BS PROMOTION,50000,50,500.0,500 actions de 100€ chacune Achat d'une maison de 280 000€ qui est à la vente actuellement,0,BS PROMOTION,,
b9664cac-7c4f-430f-ae23-2beddbda705a,SAS NB IMMOBILIER,50000,100,500.0,,35295 (rémunération nette avant impôt en 2024),SAS NB IMMOBILIER,,
5650c6d9-f39d-4391-aeb5-4bae3647716e,Val de France Résidence,2,0,2.0,,0,VAL DE FRANCE RESIDENCE,,
9ab91edf-f55c-4390-9928-16cbedc705b3,Sicav PEA TITRES,573,,5.0,,573,SICAV PEA TITRES,,
a04e23f9-c509-43ef-8424-6cab9a287632,PEA,106000,,0.0,,0,PEA,,
04dd08d0-c3f9-46a6-a201-7c82b379fd90,Altria Group,1900,,30.0,,quelques euros,ALTRIA GROUP,,
04dd08d0-c3f9-46a6-a201-7c82b379fd90,Kraft Heinz,440,,6.0,,quelques euros,KRAFT HEINZ,Consumer Staples,Packaged Foods & Meats
04dd08d0-c3f9-46a6-a201-7c82b379fd90,L'Oréal,1800,,10.0,,quelques euros,L OREAL,,
04dd08d0-c3f9-46a6-a201-7c82b379fd90,Modelez int,750,,20.0,,quelques euros,MODELEZ INT,,
04dd08d0-c3f9-46a6-a201-7c82b379fd90,Nestlé,22000,,300.0,,quelques centaines d'euros,NESTLE,,
04dd08d0-c3f9-46a6-a201-7c82b379fd90,Philip Morris,3000,,30.0,,quelques euros,PHILIP MORRIS,,
89db6233-e53d-4f1f-b2d0-8f11f32b44a8,ZORTIS,400000,100,5500.0,Société holding,2020 : 19000 2021 : 0,ZORTIS,,
89db6233-e53d-4f1f-b2d0-8f11f32b44a8,GIPR Domaine de Pont Royal,18000,,2.0,,Néant depuis l'origine,GIPR DOMAINE DE PONT ROYAL,,
96be8a8c-7c8a-4d57-bcdb-8221adf170d3,ENGIE,0,,30.0,2019,9,ENGIE,,
96be8a8c-7c8a-4d57-bcdb-8221adf170d3,SUEZ ENVIRONNEMENT,600,,29.0,"
        [Données non publiées]
    ",1338,SUEZ ENVIRONNEMENT,,
807d968c-c67c-4957-90ec-c3455dec5f77,associé dans une SELARL d'avocats,770,7,70.0,"
        [Données non publiées]
     la SCP dans laquelle j'étais associé a cédé sa clientèle à la SELARL dans laquelle je ne détiens désormais que 7% des parts.",30 570 euros pour l'année 2023,ASSOCIE DANS UNE SELARL D AVOCATS,,
44995742-d3ea-4bf8-bd98-679a41084de9,Société coopérative Plaine énergie citoyenne (Saint denis),1000,2,20.0,,0,SOCIETE COOPERATIVE PLAINE ENERGIE CITOYENNE SAINT DENIS,,
1d07c707-4686-4110-a819-63114dbd3e0c,SEGA SAS,24764,0,70.0,,0,SEGA,,
1d07c707-4686-4110-a819-63114dbd3e0c,THIEN AH KOON FILS SAS,426000,40,140.0,,0,THIEN AH KOON FILS,,
1d07c707-4686-4110-a819-63114dbd3e0c,BANDAG SARL,115200,24,350.0,,0,BANDAG,,
1d07c707-4686-4110-a819-63114dbd3e0c,TROC974 SARL,0,100,1105.0,société sans activité actif net négatif,0,TROC974,,
1d07c707-4686-4110-a819-63114dbd3e0c,NOUMANE CONSTRUCTION,0,40,2.0,actif net négatif,0,NOUMANE CONSTRUCTION,,
1d07c707-4686-4110-a819-63114dbd3e0c,HORTIX,0,100,100.0,société en sommeil,0,HORTIX,,
1d07c707-4686-4110-a819-63114dbd3e0c,SMT ( SOCIETE DES MARCHES TROPICAUX),0,100,100.0,société en sommeil,0,SMT SOCIETE DES MARCHES TROPICAUX,,
1d07c707-4686-4110-a819-63114dbd3e0c,SOREV ( SOciété REunionnaise des Espaces Vert,0,100,100.0,société en sommeil,0,SOREV SOCIETE REUNIONNAISE DES ESPACES VERT,,
91b0193a-9364-4c7e-bb3c-f7421d34828e,SD CONSULTING,1200,0,1.0,,0,SD CONSULTING,,
a299ac69-383a-478d-9e31-5e0cf431cfa6,FERMAP-GEST,5000,100,10000.0,,Rémunérations déjà listées dans la rubrique activités professionnelles,FERMAP GEST,,
a299ac69-383a-478d-9e31-5e0cf431cfa6,FERMAP-ALU,13500,90,13500.0,,0,FERMAP ALU,,
3f5dc799-cfee-4084-aa54-2f7630e6efbd,GOBILAB,4500,0,54.0,"A la date de mon élection comme vice-président, cette participation était toujours active, mais les parts ont été cédées le 20 juillet 2020 pour 4500€",0,GOBILAB,,
f3560552-ed55-4707-ab09-5aff7e5680d9,SARL Saint Damien,154915,27,360.0,"Après vérification, les actions General Electric détenues par 
        [Données non publiées]
     ne doivent être déclarées que dans la déclaration de patrimoine",0,SARL SAINT DAMIEN,,
362b7281-9e7e-4a14-bc41-c4e366e5587c,0,0,0,0.0,,0,0,,
2bd66925-0e02-4e5f-9953-00c509b8fc0f,ELIOR GROUP,2836,,480.0,,0,ELIOR GROUP,,
2bd66925-0e02-4e5f-9953-00c509b8fc0f,FIP ENTR ET REG N966,5881,,6.0,,0,FIP ENTR ET REG N966,,
8ea17109-3076-458d-92f9-7d0f1defd46f,SELARCLILNIQUE VETERINAIRE DES PRESL,400000,25,500.0,SOCIETE PROFESSIONNELLE,0,SELARCLILNIQUE VETERINAIRE DES PRESL,,
cd39da80-bc3e-45b9-8db5-14293a800c87,EURL cine-collections,6964,100,1.0,"
        [Données non publiées]
    ",973,EURL CINE COLLECTIONS,,
0fab425f-2561-405c-922c-6d62bd25528a,CORRIDOR LAB SAS d'Architecture,1900,95,190.0,,0,CORRIDOR LAB SAS D ARCHITECTURE,,
8e8d9e2b-24f3-4185-ac3f-351daf49e5d5,SARL Attitude Evénement,80000,100,300.0,"
        [Données non publiées]
    ",11026,SARL ATTITUDE EVENEMENT,,
000b18d0-40c0-4edf-8bf5-e76841fe46df,MDI,144000,0,96.0,,0,MDI,,
ee6c25b5-ccdb-4e22-85a1-d341a279603c,SARL OPTIQUE LUNETTERIE DEPALLENS,0,50,500.0,,9220,SARL OPTIQUE LUNETTERIE DEPALLENS,,
6b5417f3-2093-4ab8-982c-1432fedc40d1,Selafa Jean-Claude Coulon et associés,185885,2,1484.0,dividendes,7443,SELAFA JEAN CLAUDE COULON ET ASSOCIES,,
5662e3c9-1aa7-40c9-9830-ffb404aaac8e,CREDIT AGRICOLE,4500,,3000.0,,50.41 €,CREDIT AGRICOLE,,
8968e6d4-763f-4d9d-87d0-f889fd0fff3e,SCI,15543,2,400.0,"
        [Données non publiées]
    ",AUCUNE REMUNERATION,SCI,,
fa728704-f7f9-46d4-970a-9967f701cdcf,PEA,14268,,0.0,"
        [Données non publiées]
    ",0,PEA,,
598c1ac6-02ad-47b4-a80a-2053dcb266e7,Caisse d'Epargne,10000,,500.0,,0,CAISSE D EPARGNE,,
09a0fba0-049b-4866-be2d-cddbe7a079af,Poste Habitat Normandie,20,0,100.0,,0,POSTE HABITAT NORMANDIE,,
2fc78f27-072e-4952-a583-4d3182a344fe,RAS,0,0,0.0,"
        [Données non publiées]
    ",0,RAS,,
8ea196a3-2e3e-4c63-8176-74362ebb7465,SAS FAB-INVEST,27660,20,138300.0,"La SAS FAB-INVEST détient : - 100% de la SAS FABIOLA - 100% de la SAS ELISABETH - 99,5% de la SCI 
        [Données non publiées]
    ",Aucune rémunération n'a été perçue par les associés de la société.,SAS FAB INVEST,,
414117b4-ed68-4107-9daf-9271c5812963,Pure Environnement,62288,27,3893.0,,0,PURE ENVIRONNEMENT,,
414117b4-ed68-4107-9daf-9271c5812963,Pure Ingenierie,510,51,102.0,,0,PURE INGENIERIE,,
414117b4-ed68-4107-9daf-9271c5812963,TDE,1875,75,375.0,,0,TDE,,
414117b4-ed68-4107-9daf-9271c5812963,SAS le France,1440,18,144.0,,14 000,SAS LE FRANCE,,
414117b4-ed68-4107-9daf-9271c5812963,SARL Solartis Intipole,5000,12,250.0,,0,SARL SOLARTIS INTIPOLE,,
5f683397-da93-482b-b93b-40176bfc6d8a,ITEVA SARL,10000,10,1000.0,,0,ITEVA,,
5f683397-da93-482b-b93b-40176bfc6d8a,CREDIT AGRICOLE,16678,,1354.0,,0,CREDIT AGRICOLE,,
5f683397-da93-482b-b93b-40176bfc6d8a,TOTAL,16834,,410.0,,0,TOTAL,,
5f683397-da93-482b-b93b-40176bfc6d8a,ATOS,21000,,469.0,,0,ATOS,,
5f683397-da93-482b-b93b-40176bfc6d8a,BNP,17910,,317.0,,0,BNP,,
5f683397-da93-482b-b93b-40176bfc6d8a,AXA,12000,,500.0,,0,AXA,,
5f683397-da93-482b-b93b-40176bfc6d8a,CREDIT AGRICOLE,12000,,1000.0,,0,CREDIT AGRICOLE,,
5f683397-da93-482b-b93b-40176bfc6d8a,CS GROUP,8000,,1600.0,,0,CS GROUP,,
5f683397-da93-482b-b93b-40176bfc6d8a,SUEZ,16000,,1000.0,,0,SUEZ,,
5f683397-da93-482b-b93b-40176bfc6d8a,VINCI,15000,,170.0,,0,VINCI,,
5f683397-da93-482b-b93b-40176bfc6d8a,TOTAL,4100,,100.0,,0,TOTAL,,
0e75e8a2-b343-4416-bc55-753ff0978707,Nokia,9700,,2303.0,Actions,0,NOKIA,,
0e75e8a2-b343-4416-bc55-753ff0978707,Safran,14700,,178.0,,0,SAFRAN,,
0e75e8a2-b343-4416-bc55-753ff0978707,Thales,53700,,790.0,,0,THALES,,
8e7f6ea7-a6f1-4200-8c7c-0e7fdf7e44ec,SARL LP GESTION,40500,100,3650.0,,0,SARL LP GESTION,,
61139ca4-09bf-41a8-93ba-0aa46deb4b4d,SYNAPSE FINANCES,790,79,100.0,,0,SYNAPSE FINANCES,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,AIR LIQUIDE,2279,,14.0,PAIEMENT DES INTERETS PAR DE NOUVELLES ACTIONS,3 ACTIONS : 1 en 2022 1 en 2023 1 en 2024,AIR LIQUIDE,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,ALSTOM,17,,1.0,Achat d'action via un compte-titre (boursorama) valeur au 12 Août 2024,0,ALSTOM,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,AXA,64,,2.0,Achat d'action via un compte-titre (boursorama) valeur au 12 Août 2024,0,AXA,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,BNP PARIBAS,297,,5.0,Achat d'action via un compte-titre (boursorama) valeur au 12 Août 2024,0,BNP PARIBAS,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,BOUYGUES,62,,2.0,Achat d'action via un compte-titre (boursorama) valeur au 12 Août 2024,0,BOUYGUES,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,CARREFOUR,27,,2.0,Achat d'action via un compte-titre (boursorama) valeur au 12 Août 2024,0,CARREFOUR,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,CREDIT AGRICOLE,65,,5.0,Achat d'action via un compte-titre (boursorama) valeur au 12 Août 2024,0,CREDIT AGRICOLE,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,GL EVENTS,19,,1.0,Achat d'action via un compte-titre (boursorama) valeur au 12 Août 2024,0,GL EVENTS,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,PIXIUM VISIO,1,,5.0,Achat d'action via un compte-titre (boursorama) valeur au 12 Août 2024,0,PIXIUM VISIO,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,RENAULT,44,,1.0,Achat d'action via un compte-titre (boursorama),0,RENAULT,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,TOCQUEVILLE MEGATRENDS ISR C,39,,2.0,Achat d'action via un compte-titre (boursorama) valeur au 12 Août 2024,0,TOCQUEVILLE MEGATRENDS ISR C,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,VEOLIA ENVIRONNEMENT,110,,4.0,Achat d'action via un compte-titre (boursorama) valeur au 12 Août 2024,0,VEOLIA ENVIRONNEMENT,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,WAGA ENERGY,85,,3.0,Achat d'action via un compte-titre (boursorama),0,WAGA ENERGY,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,CAISSE D'EPARGNE- SLE AUBE,8940,,447.0,Parts sociales détenues dans ma banque caisse d'épargne,INTERET EN NOUVELLE PART SOCIALE,CAISSE D EPARGNE SLE AUBE,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,France Valley - Groupement Foncier Forestier,4000,0,40.0,Rémunération annuelle totale pour les parts des deux foncières de France Valey,2023: 17€85,FRANCE VALLEY GROUPEMENT FONCIER FORESTIER,,
ba54dddd-44cd-4aa8-8dbf-e0dcb99dee0e,France Valley - Groupement Foncier Viticole,5000,0,50.0,Achat en 2022 de 25 parts à 100€ Achat en 2023 de 25 parts à 100€ Rémunération annuelle totale pour les parts des deux foncières de France Valey,2023 : 17€85,FRANCE VALLEY GROUPEMENT FONCIER VITICOLE,,
